id,name,caption,cleaned_caption
ROCO_45551,PMC3750268_1752-1947-7-193-2.jpg," Computed tomography of the abdomen showing left-sided hydronephrosis with indwelling left ureteral stent (red arrow). Tip of the percutaneous drain is visualized in the left lateral back (yellow arrow).
",comput tomographi abdomen show leftsid hydronephrosi indwel left ureter stent red arrow tip percutan drain visual left later back yellow arrow
ROCO_45558,PMC4385022_40510_2015_72_Fig5_HTML.jpg,"  Panoramic radiograph of the same patient 5 years after implant insertion.
",panoram radiograph patient year implant insert
ROCO_45576,PMC3030047_kjae-59-S242-g002.jpg," Axial chest CT image shows complete atelectasis, pneumomediastinum and pnemothorax in right lung.
",axial chest ct imag show complet atelectasi pneumomediastinum pnemothorax right lung
ROCO_45577,PMC5442657_13019_2017_590_Fig3_HTML.jpg," Supraceliac aorta. Green bars denote locations at which cross-sectional area measurements were made of the true and false lumens
",supraceliac aorta green bar denot locat crosssect area measur made true fals lumen
ROCO_45578,PMC4957170_gr5.jpg," Case 2: Initial postoperative right hip radiograph.
",case initi postop right hip radiograph
ROCO_45601,PMC3232556_IPC-7-1-g002.jpg," A 4 mm coronary balloon is positioned across the coarctation and fully inflated.
",mm coronari balloon posit across coarctat fulli inflat
ROCO_45610,PMC3988348_jbc-17-83-g006.jpg," Follow-up 18F-fluorodeoxyglucose (FDG) positron emission tomographic/computed tomographic scan after 1.5 years. Increased FDG uptake in the right first, second, third, eighth, and left fourth ribs, right femur, right ischium, and right ilium, which is suggestive of polyostotic fibrous dysplasia, but which cannot exclude multiple metastases.
",followup fluorodeoxyglucos fdg positron emiss tomographiccomput tomograph scan year increas fdg uptak right first second third eighth left fourth rib right femur right ischium right ilium suggest polyostot fibrou dysplasia cannot exclud multipl metastas
ROCO_45615,PMC4975707_gr2.jpg," CT Chest shows significant peribronchial thickening and bronchiolectasis. It also shows loculated pleural effusion.
",ct chest show signific peribronchi thicken bronchiolectasi also show locul pleural effus
ROCO_45616,PMC5391802_poljradiol-82-193-g007.jpg," 18F-FDG PET, sagittal view. Tumor of the tongue infiltrating the mandible (T4a stadium). On the histopathological examination, it was diagnosed as an oral squamous cell carcinoma with low degree of differentiation (G3).
",fdg pet sagitt view tumor tongu infiltr mandibl stadium histopatholog examin diagnos oral squamou cell carcinoma low degre differenti
ROCO_45619,PMC4215493_NAJMS-6-540-g002.jpg," CT brain shows extensive basal ganglia and cerebellar calcifications
",ct brain show extens basal ganglion cerebellar calcif
ROCO_45651,PMC2740277_1757-1626-0002-0000006963-001.jpg," Computed tomography of the chest showing bilateral pleural effusions without other significant thoracic disease.
",comput tomographi chest show bilater pleural effus without signific thorac diseas
ROCO_45665,PMC3486006_JCVJS-2-86-g003.jpg," Plain magnetic resonance imaging T2-weighted saggital view of cervical spinal column showing partial fusion of C6 and C7 vertebrae
",plain magnet reson imag weight saggit view cervic spinal column show partial fusion vertebra
ROCO_45672,PMC4439685_JPBS-7-251-g005.jpg," Odontogenic keratocyst
",odontogen keratocyst
ROCO_45673,PMC4153195_Tanaffos-11-061-g001.jpg," Computed tomography with intravenous contrast revealed filling defect of an embolus in the right division of pulmonary artery (white arrow), loculated pleural effusion (black arrow head) and air-bronchogram in the left lung
",comput tomographi intraven contrast reveal fill defect embolu right divis pulmonari arteri white arrow locul pleural effus black arrow head airbronchogram left lung
ROCO_45721,PMC3429891_roj-30-70-g001.jpg," Region of interest volumetry. Sagittal T2-weighted image in a 58-year-old woman with stage IIB cervical cancer showing the magnetic resonance (MR) image with the largest tumor cross-section. The black line indicates the tracing of the region of interest for the tumor volume measurement. The areas which are traced on each sagittal T2-weight image are summed to calculate tumor volume (V). The tumor area (A) in each MR slice, V = 0.6 (). n, number of slice; i, individual slice number.
",region interest volumetri sagitt weight imag yearold woman stage iib cervic cancer show magnet reson mr imag largest tumor crosssect black line indic trace region interest tumor volum measur area trace sagitt weight imag sum calcul tumor volum v tumor area mr slice v n number slice individu slice number
ROCO_45740,PMC4352525_IJCP-05-039f1.jpg," Panoramic view of x-ray mandible showing infiltration of the left 3 molar
",panoram view xray mandibl show infiltr left molar
ROCO_45761,PMC4100838_wjem-15-382-g001.jpg," Longitudinal view of the right kidney showed moderate hydroureteronephrosis (arrow).
",longitudin view right kidney show moder hydroureteronephrosi arrow
ROCO_45763,PMC4613571_JoU-2013-0007-g009.jpg," US image of the ulnar nerve (asterisks) moved beyond the groove to the apex of the medial epicondyle; protruding joint recess filled with synovial fluid (triangles). After the fracture of the distal epiphysis of the humerus with the dislocation of bone fragments
",u imag ulnar nerv asterisk move beyond groov apex medial epicondyl protrud joint recess fill synovi fluid triangl fractur distal epiphysi humeru disloc bone fragment
ROCO_45764,PMC3883342_CCD-4-543-g006.jpg," Working length determination in tooth 34 following negotiation of the ledge and the additional canal
",work length determin tooth follow negoti ledg addit canal
ROCO_45776,PMC3508820_1756-0500-5-523-3.jpg," Coronary angiography. The right coronary artery was acutely and totally occluded at the midportion.
",coronari angiographi right coronari arteri acut total occlud midport
ROCO_45795,PMC5606941_11102_2017_811_Fig3_HTML.jpg," CT scan showing extensive bilateral consolidations in the lungs (Case 2)
",ct scan show extens bilater consolid lung case
ROCO_45801,PMC3019755_DENT-5-110-g4.jpg," Radiographic image of case 1 after 3 years.
",radiograph imag case year
ROCO_45809,PMC5417621_gr2.jpg," Axial slice of a CT angiography revealing a total thrombosis of the right popliteal aneurysm (asterisk). CT, computed tomography.
",axial slice ct angiographi reveal total thrombosi right poplit aneurysm asterisk ct comput tomographi
ROCO_45825,PMC5358141_cr-03-049-g006.jpg," Access sheath deeply engaged in the LAA. Forceful contrast injection or inadvertent sheath movement may lead to wall laceration and tamponnade.
",access sheath deepli engag laa forc contrast inject inadvert sheath movement may lead wall lacer tamponnad
ROCO_45829,PMC4095835_hlv-06-088-g002.jpg," Transthoracic echocardiogram of patient 3 showing the LV filled with thrombus. LV = Left ventricle.
",transthorac echocardiogram patient show lv fill thrombu lv left ventricl
ROCO_45834,PMC3636820_CCD-3-475-g002.jpg," Orthopantamograph showing a well-defined multilocular lesion on right angle – ramus region. The septa within the lesion are thin and straight and placed perpendencularly at the periphery giving an ppearance of tennis – racket. Resorption of first molar roots seen
",orthopantamograph show welldefin multilocular lesion right angl ramu region septum within lesion thin straight place perpendencularli peripheri give ppearanc tenni racket resorpt first molar root seen
ROCO_45840,PMC4344979_qmj-2014-012-g001.jpg," A computed tomography scout film of the abdomen and pelvis demonstrating the presence of subtle mottled lucencies in the left iliac fossa along with a thin coiled metallic density projecting over it (arrows).
",comput tomographi scout film abdomen pelvi demonstr presenc subtl mottl lucenc left iliac fossa along thin coil metal densiti project arrow
ROCO_45849,PMC3881027_1477-7819-11-251-3.jpg," Data for a 46-year-old woman. Ultrasonography showed a thickening of the visceral peritoneum (M) with homogeneous hyperechoes; this thickening was pathologically diagnosed as malignant peritoneal mesothelioma.
",data yearold woman ultrasonographi show thicken viscer peritoneum homogen hyperecho thicken patholog diagnos malign periton mesothelioma
ROCO_45868,PMC4931792_IJRI-26-279-g018.jpg," Chondrosarcoma of left transverse process of L4 in a 14-year-old female; axial contrast enhanced T1- weighted image through L4 showing large enhancing soft-tissue along with destruction of the left transverse process. Epidural component is displacing the thecal sac to the right
",chondrosarcoma left transvers process yearold femal axial contrast enhanc weight imag show larg enhanc softtissu along destruct left transvers process epidur compon displac thecal sac right
ROCO_45889,PMC3841268_jkns-54-275-g002.jpg," Measuring the six-differents methods in normal patient. A : McRae method, B : Chamberlain method, C : McGregor method, D : Redlund-Johnell method, E : Ranawat method, F : Modified-Ranawat method, Asterion : odontoid tip.
",measur sixdiffer method normal patient mcrae method b chamberlain method c mcgregor method redlundjohnel method e ranawat method f modifiedranawat method asterion odontoid tip
ROCO_45904,PMC2683796_1471-2482-9-7-2.jpg," Intraoperative angiogram demonstrating occlusion of middle cerebral artery aneurysm with patency of middle cerebral branches. The anterior communicating artery aneurysm is also occluded, but there is no filling of the anterior cerebral artery, suggesting parent vessel occlusion by the clip.
",intraop angiogram demonstr occlus middl cerebr arteri aneurysm patenc middl cerebr branch anterior commun arteri aneurysm also occlud fill anterior cerebr arteri suggest parent vessel occlus clip
ROCO_45914,PMC4502170_MEAJO-22-286-g007.jpg," Computed tomography scan demonstrating right orbital cellulitis and sinusitis
",comput tomographi scan demonstr right orbit cellul sinus
ROCO_45922,PMC5457934_1349-7235-56-0865-g001.jpg," Chest X-ray findings. The widened superior mediastinum is visible on chest X-ray.
",chest xray find widen superior mediastinum visibl chest xray
ROCO_45940,PMC3482078_cru-0002-0118-g04.jpg," Interval renal ultrasound at 6 months after injury showing almost complete resolution of the left perinephric haematoma.
",interv renal ultrasound month injuri show almost complet resolut left perinephr haematoma
ROCO_45949,PMC3883347_CCD-4-563-g006.jpg," At 2 years post-operative radiograph of upper left lateral incisor closed using one-piece implant (patient 2)
",year postop radiograph upper left later incisor close use onepiec implant patient
ROCO_45950,PMC4536868_amjcaserep-16-528-g003.jpg," Apical 4-chamber view without saline contrast injection into the right antecubital vein. RA – right atrium, LA – left atrium.
",apic chamber view without salin contrast inject right antecubit vein ra right atrium la left atrium
ROCO_45975,PMC2964612_1749-799X-5-77-1.jpg," Radiograph showing a standard anteroposterior view of the right shoulder with dislocation of the acromioclavicular joint and fracture of base of coracoid process.
",radiograph show standard anteroposterior view right shoulder disloc acromioclavicular joint fractur base coracoid process
ROCO_45983,PMC5258191_cureus-0008-00000000937-i02.jpg," Chest radiography on discharge.An evident decrease in infiltrates can be observed over both lung fields.  
",chest radiographi dischargean evid decreas infiltr observ lung field
ROCO_45984,PMC3424183_jkns-51-383-g005.jpg," Sagittal T2 weighted magnetic resonance imging of Case 2 demonstrating complete disappearance of epidural abscess at the end of postoperative 3rd month (arrow).
",sagitt weight magnet reson img case demonstr complet disappear epidur abscess end postop month arrow
ROCO_45986,PMC3353703_DRJ-9-226-g011.jpg," OPT image shows the dental implants with the abutments and the provisional prosthetic restoration
",opt imag show dental implant abut provision prosthet restor
ROCO_45994,PMC2768632_IJRI-18-106-g008.jpg," Ewing's sarcoma of the proximal tibia. The plain radiograph shows an irregular, osteolytic lesion in the medial aspect of the proximal tibial metaphysis. This was suspected to be osteomyelitis, but turned out to be a Ewing's sarcoma on biopsy
",ewe sarcoma proxim tibia plain radiograph show irregular osteolyt lesion medial aspect proxim tibial metaphysi suspect osteomyel turn ewe sarcoma biopsi
